Datetime,Variaveis.TR1_RUIDO,Variaveis.TR2_RUIDO,Variaveis.TR3_RUIDO,Variaveis.PUMP_FALHA,Variaveis.DTS,Variaveis.DPS,Variaveis.OP_SHUTOFF,Variaveis.H2O_QTD,Variaveis.OP_CONCESSIONARIA,Valvula.VALVE5.OP,Variaveis.VOTACAO_TRANSMISSORES,Variaveis.LIMITE_LIQUIDO,Variaveis.MINIMO_LIQUIDO,Valvula.VALVE_RESPIRO.CL,Valvula.VALVE_RESPIRO.OP,Valvula.VALVE_RESPIRO.L,StreamSend.FLARE.P,Valvula.VALVE3.CL,Valvula.VALVE3.OP,Valvula.VALVE3.L,StreamSend.SAIDA_GAS.P,Valvula.VALVE2.CL,Valvula.VALVE2.OP,Valvula.VALVE2.L,Valvula.VALVE1.CL,Valvula.VALVE1.OP,Valvula.VALVE1.L,Valvula.VALVE_SHUTOFF.CL,Valvula.VALVE_SHUTOFF.OP,Valvula.VALVE_SHUTOFF.L,Valvula.VALVE6.OP,Valvula.VALVE6.L,StreamSend.SAIDA_LIQUIDO.P,Valvula.VALVE4.OP,Valvula.VALVE4.L,StreamSend.SAIDA_VAZAMENTO.P,Valvula.VALVE5.L,Transmissor.TR1.OUT,Transmissor.TR2.OUT,Transmissor.TR3.OUT,Drum.V1.L,Drum.V1.P,Drum.V1.T,Drum.V1.VOL,Tubo.S1.P,Tubo.S1.T,Tubo.S1.Q,Tubo.S1.F,Tubo.S1.W,Tubo.S2.P,Tubo.S2.T,Tubo.S2.Q,Tubo.S2.F,Tubo.S2.W,Tubo.S6.P,Tubo.S6.T,Tubo.S6.Q,Tubo.S6.F,Tubo.S6.W,Tubo.S7.P,Tubo.S7.T,Tubo.S7.Q,Tubo.S7.F,Tubo.S7.W,Tubo.S8.P,Tubo.S8.T,Tubo.S8.Q,Tubo.S8.F,Tubo.S8.W,Tubo.S9.P,Tubo.S9.T,Tubo.S9.Q,Tubo.S9.F,Tubo.S9.W,Tubo.S12.P,Tubo.S12.T,Tubo.S12.Q,Tubo.S12.F,Tubo.S12.W,Tubo.S5.P,Tubo.S5.T,Tubo.S5.Q,Tubo.S5.F,Tubo.S5.W,Tubo.S10.P,Tubo.S10.T,Tubo.S10.Q,Tubo.S10.F,Tubo.S10.W,Tubo.S3.P,Tubo.S3.T,Tubo.S3.Q,Tubo.S3.F,Tubo.S3.W,Tubo.S4.P,Tubo.S4.T,Tubo.S4.Q,Tubo.S4.F,Tubo.S4.W,Tubo.S25.P,Tubo.S25.T,Tubo.S25.Q,Tubo.S25.F,Tubo.S25.W,Tubo.S26.P,Tubo.S26.T,Tubo.S26.Q,Tubo.S26.F,Tubo.S26.W,Tubo.S27.P,Tubo.S27.T,Tubo.S27.Q,Tubo.S27.F,Tubo.S27.W,Tubo.S28.P,Tubo.S28.T,Tubo.S28.Q,Tubo.S28.F,Tubo.S28.W,Controlador.PC1.OUT,Controlador.PID1.OUT,Controlador.PID2.OUT,Controlador.PID3.OUT
28/09/2023 22:26:56.639,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13856805860996246,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960204780101776,0.295612633228302,0.0,0.7038469910621643,0.7042547464370728,0.0,1.0,1.0,0.0,0.0,101.325,0.2613508999347687,0.2610088288784027,101.325,0.0,0.18362449882306475,0.13856806037701982,0.13856806037701982,0.3464201509425496,299.9996534905926,369.8253298232993,14.726215563702155,343.23275,313.15,5.415573086748066,0.7181995682157878,12.169809040838345,314.37573847307306,313.15,5.415573086913863,0.7181995682377754,12.169809041210923,300.00629433213317,313.15,5.415573086913863,0.7181995682377754,12.169809041210923,343.23375,313.15,0.0,0.0,0.0,300.00629433213317,369.8253298232993,0.0,0.0,0.0,299.9996534905926,369.8253298232993,0.0,0.0,0.0,101.325,369.82534045185724,0.0,0.0,0.0,299.9996534905926,369.8253298232993,0.0,0.0,0.0,101.325,369.82534045185724,0.0,0.0,0.0,299.9996534905926,369.8253298232993,6.951360776530046,0.6812283514432053,11.503793507876178,101.325,369.8253298232993,6.951360776530046,0.6812283514432053,11.503793507876178,303.19345030675294,369.8253298232993,0.0009907530062803445,0.05100492099640689,0.9188679193136285,101.325,369.8253298232993,0.0009907530062803445,0.05100492099640689,0.9188679193136285,303.19345030675294,369.8253298232993,0.0,0.0,0.0,101.325,369.82534045185724,0.0,0.0,0.0,0.0,0.7038469910621643,0.2960204780101776,0.2613508999347687
28/09/2023 22:26:57.713,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13819442689418793,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960183620452881,0.2956104576587677,0.0,0.7038469314575195,0.7042547464370728,0.0,1.0,1.0,0.0,0.0,101.325,0.25150439143180847,0.25114619731903076,101.325,0.0,0.14721786474160703,0.13819442262224707,0.13819442262224707,0.34548605655561765,299.9996563930596,369.8245794416149,14.726215563702155,343.23275,313.15,5.415572904286453,0.7181995440181914,12.16980863081286,314.37574041757523,313.15,5.415572904177412,0.7181995440037308,12.169808630567825,300.00629724251206,313.15,5.415572904177412,0.7181995440037308,12.169808630567825,343.23375,313.15,0.0,0.0,0.0,300.00629724251206,369.8245794416149,0.0,0.0,0.0,299.9996563930596,369.8245794416149,0.0,0.0,0.0,101.325,369.82458965795644,0.0,0.0,0.0,299.9996563930596,369.8245794416149,0.0,0.0,0.0,101.325,369.82458965795644,0.0,0.0,0.0,299.9996563930596,369.8245794416149,6.951305741418901,0.6812242867584435,11.50371613563895,101.325,369.8245794416149,6.951305741418901,0.6812242867584435,11.50371613563895,303.18497509605896,369.8245794416149,0.0009532953996379051,0.04907660435218254,0.8841287555621418,101.325,369.8245794416149,0.0009532953996379051,0.04907660435218254,0.8841287555621418,303.18497509605896,369.8245794416149,0.0,0.0,0.0,101.325,369.82458965795644,0.0,0.0,0.0,0.0,0.7038469314575195,0.2960183620452881,0.25150439143180847
28/09/2023 22:26:58.790,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.1378927379846573,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960164248943329,0.2956084907054901,0.0,0.7038469910621643,0.7042547464370728,0.0,1.0,1.0,0.0,0.0,101.325,0.24199409782886505,0.24161963164806366,101.325,0.0,0.17938763483797765,0.13789274379049993,0.13789274379049993,0.3447318594762498,299.99966721901944,369.8239095656372,14.726215563702155,343.23275,313.15,5.415572224798534,0.7181994539062269,12.16980710387599,314.37574765891,313.15,5.41557222466246,0.7181994538881812,12.169807103570207,300.0063080755092,313.15,5.41557222466246,0.7181994538881812,12.169807103570207,343.23375,313.15,0.0,0.0,0.0,300.0063080755092,369.8239095656372,0.0,0.0,0.0,299.99966721901944,369.8239095656372,0.0,0.0,0.0,101.325,369.8239191580021,0.0,0.0,0.0,299.99966721901944,369.8239095656372,0.0,0.0,0.0,101.325,369.8239191580021,0.0,0.0,0.0,299.99966721901944,369.8239095656372,6.95125587465057,0.6812206035486592,11.503645801290014,101.325,369.8239095656372,6.95125587465057,0.6812206035486592,11.503645801290014,303.1781408063534,369.8239095656372,0.0009171189058605597,0.047214233990022565,0.8505776325290422,101.325,369.8239095656372,0.0009171189058605597,0.047214233990022565,0.8505776325290422,303.1781408063534,369.8239095656372,0.0,0.0,0.0,101.325,369.8239191580021,0.0,0.0,0.0,0.0,0.7038469910621643,0.2960164248943329,0.24199409782886505
28/09/2023 22:26:59.880,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13762544095516205,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960144281387329,0.2956065237522125,0.0,0.70384681224823,0.7042545676231384,0.0,1.0,1.0,0.0,0.0,101.325,0.2315947264432907,0.23120176792144775,101.325,0.0,0.18819309425913294,0.13762543750368555,0.13762543750368555,0.3440635937592139,299.9996949269899,369.8232168231341,14.726215563702155,343.23275,313.15,5.415569344091876,0.7181990718742157,12.16980063038752,314.37576014868256,313.15,5.415569344006606,0.7181990718629074,12.169800630195903,300.0063357913482,313.15,5.415569344006606,0.7181990718629074,12.169800630195903,343.23375,313.15,0.0,0.0,0.0,300.0063357913482,369.8232168231341,0.0,0.0,0.0,299.9996949269899,369.8232168231341,0.0,0.0,0.0,101.325,369.82322618308535,0.0,0.0,0.0,299.9996949269899,369.8232168231341,0.0,0.0,0.0,101.325,369.82322618308535,0.0,0.0,0.0,299.9996949269899,369.8232168231341,6.951205868269778,0.6812169890879051,11.503576675606682,101.325,369.8232168231341,6.951205868269778,0.6812169890879051,11.503576675606682,303.1721036299066,369.8232168231341,0.0008775622238254331,0.045177846434775966,0.8138915410847667,101.325,369.8232168231341,0.0008775622238254331,0.045177846434775966,0.8138915410847667,303.1721036299066,369.8232168231341,0.0,0.0,0.0,101.325,369.82322618308535,0.0,0.0,0.0,0.0,0.70384681224823,0.2960144281387329,0.2315947264432907
28/09/2023 22:27:00.954,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13743241131305695,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.29601266980171204,0.29560476541519165,0.0,0.7038465738296509,0.7042543292045593,0.0,1.0,1.0,0.0,0.0,101.325,0.22192217409610748,0.22151140868663788,101.325,0.0,0.16528235562569257,0.13743241317993757,0.13743241317993757,0.34358103294984393,299.9997302237263,369.82260041560926,14.726215563702155,343.23275,313.15,5.415565987480698,0.7181986267289541,12.169793087452284,314.3757777101977,313.15,5.415565987270469,0.718198626701074,12.16979308697986,300.0063710953013,313.15,5.415565987270469,0.718198626701074,12.16979308697986,343.23375,313.15,0.0,0.0,0.0,300.0063710953013,369.82260041560926,0.0,0.0,0.0,299.9997302237263,369.82260041560926,0.0,0.0,0.0,101.325,369.82260945888606,0.0,0.0,0.0,299.9997302237263,369.82260041560926,0.0,0.0,0.0,101.325,369.82260945888606,0.0,0.0,0.0,299.9997302237263,369.82260041560926,6.951161560961178,0.6812138140865526,11.503515852016976,101.325,369.82260041560926,6.951161560961178,0.6812138140865526,11.503515852016976,303.16775978834664,369.82260041560926,0.0008407716434716351,0.04328385469559248,0.779770750099036,101.325,369.82260041560926,0.0008407716434716351,0.04328385469559248,0.779770750099036,303.16775978834664,369.82260041560926,0.0,0.0,0.0,101.325,369.82260945888606,0.0,0.0,0.0,0.0,0.7038465738296509,0.29601266980171204,0.22192217409610748
28/09/2023 22:27:02.032,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13728131353855133,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960108518600464,0.295602947473526,0.0,0.7038462162017822,0.7042540311813354,0.0,1.0,1.0,0.0,0.0,101.325,0.2114458531141281,0.21101512014865875,101.325,0.0,0.18165451460531745,0.13728131526163612,0.13728131526163612,0.3432032881540903,299.99977848570603,369.8219623530117,14.726215563702155,343.23275,313.15,5.415561532018217,0.7181980358568195,12.169783075191956,314.37580242971904,313.15,5.415561531748593,0.7181980358210626,12.169783074586059,300.00641936500955,313.15,5.415561531748593,0.7181980358210626,12.169783074586059,343.23375,313.15,0.0,0.0,0.0,300.00641936500955,369.8219623530117,0.0,0.0,0.0,299.99977848570603,369.8219623530117,0.0,0.0,0.0,101.325,369.821971039701,0.0,0.0,0.0,299.99977848570603,369.8219623530117,0.0,0.0,0.0,101.325,369.821971039701,0.0,0.0,0.0,299.99977848570603,369.8219623530117,6.95111590631467,0.6812105752758626,11.50345368523613,101.325,369.8219623530117,6.95111590631467,0.6812105752758626,11.50345368523613,303.1643805942385,369.8219623530117,0.000800924804375512,0.041232521823603194,0.7428154145928748,101.325,369.8219623530117,0.000800924804375512,0.041232521823603194,0.7428154145928748,303.1643805942385,369.8219623530117,0.0,0.0,0.0,101.325,369.821971039701,0.0,0.0,0.0,0.0,0.7038462162017822,0.2960108518600464,0.2114458531141281
28/09/2023 22:27:03.106,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13719266653060913,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.29600924253463745,0.29560133814811707,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.2015000581741333,0.20104973018169403,101.325,0.0,0.14606345383574496,0.1371926711325837,0.1371926711325837,0.3429816778314593,299.99982455227075,369.82138312671407,14.726215563702155,343.23275,313.15,5.415556643121982,0.7181973875037996,12.169772088924638,314.37582266335716,313.15,5.415556643005166,0.7181973874883077,12.16977208866213,300.0064654386559,313.15,5.415556643005166,0.7181973874883077,12.16977208866213,343.23375,313.15,0.0,0.0,0.0,300.0064654386559,369.82138312671407,0.0,0.0,0.0,299.99982455227075,369.82138312671407,0.0,0.0,0.0,101.325,369.82139150171145,0.0,0.0,0.0,299.99982455227075,369.82138312671407,0.0,0.0,0.0,101.325,369.82139150171145,0.0,0.0,0.0,299.99982455227075,369.82138312671407,6.9510751238737285,0.6812077069421244,11.503398460735312,101.325,369.82138312671407,6.9510751238737285,0.6812077069421244,11.503398460735312,303.1624165445684,369.82138312671407,0.0007630964582332426,0.03928509837070844,0.7077320363381229,101.325,369.82138312671407,0.0007630964582332426,0.03928509837070844,0.7077320363381229,303.1624165445684,369.82138312671407,0.0,0.0,0.0,101.325,369.82139150171145,0.0,0.0,0.0,0.0,0.7038459181785583,0.29600924253463745,0.2015000581741333
28/09/2023 22:27:04.196,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13715609908103943,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960079610347748,0.295600026845932,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.1909736692905426,0.19050198793411255,101.325,0.0,0.20415338074224526,0.13715609704511697,0.13715609704511697,0.34289024261279244,299.99982836075753,369.8208016626884,14.726215563702155,343.23275,313.15,5.4155564041094,0.7181973558065571,12.169771551818512,314.37582521052605,313.15,5.415556403247898,0.7181973556923069,12.169771549882556,300.0064692530884,313.15,5.415556403247898,0.7181973556923069,12.169771549882556,343.23375,313.15,0.0,0.0,0.0,300.0064692530884,369.8208016626884,0.0,0.0,0.0,299.99982836075753,369.8208016626884,0.0,0.0,0.0,101.325,369.8208095455076,0.0,0.0,0.0,299.99982836075753,369.8208016626884,0.0,0.0,0.0,101.325,369.8208095455076,0.0,0.0,0.0,299.99982836075753,369.8208016626884,6.951040728245728,0.6812053622400673,11.503351838162331,101.325,369.8208016626884,6.951040728245728,0.6812053622400673,11.503351838162331,303.1615920848676,369.8208016626884,0.0007230601516049187,0.037224004273452745,0.6706008496281783,101.325,369.8208016626884,0.0007230601516049187,0.037224004273452745,0.6706008496281783,303.1615920848676,369.8208016626884,0.0,0.0,0.0,101.325,369.8208095455076,0.0,0.0,0.0,0.0,0.7038459181785583,0.2960079610347748,0.1909736692905426
28/09/2023 22:27:05.292,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.1371755748987198,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960069179534912,0.2955990135669708,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.18107059597969055,0.18057815730571747,101.325,0.0,0.16947389503101465,0.13717556853870508,0.13717556853870508,0.3429389213467627,299.9998243617066,369.82026946593,14.726215563702155,343.23275,313.15,5.415556654311306,0.7181973889876994,12.169772114069149,314.37582254411194,313.15,5.415556654319541,0.7181973889887915,12.169772114087655,300.0064652596073,313.15,5.415556654319541,0.7181973889887915,12.169772114087655,343.23375,313.15,0.0,0.0,0.0,300.0064652596073,369.82026946593,0.0,0.0,0.0,299.9998243617066,369.82026946593,0.0,0.0,0.0,101.325,369.82027715767515,0.0,0.0,0.0,299.9998243617066,369.82026946593,0.0,0.0,0.0,101.325,369.82027715767515,0.0,0.0,0.0,299.9998243617066,369.82026946593,6.951014230652107,0.6812037033699117,11.503317634784173,101.325,369.82026946593,6.951014230652107,0.6812037033699117,11.503317634784173,303.1620317450539,369.82026946593,0.0006853942980019075,0.035284939848098135,0.6356680615927273,101.325,369.82026946593,0.0006853942980019075,0.035284939848098135,0.6356680615927273,303.1620317450539,369.82026946593,0.0,0.0,0.0,101.325,369.82027715767515,0.0,0.0,0.0,0.0,0.7038459181785583,0.2960069179534912,0.18107059597969055
28/09/2023 22:27:06.381,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13725291192531586,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.29600590467453003,0.29559800028800964,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.17068356275558472,0.17016875743865967,101.325,0.0,0.17876847732847956,0.13725291539019374,0.13725291539019374,0.3431322884754843,299.99982406944065,369.81972354686707,14.726215563702155,343.23275,313.15,5.415556671933568,0.718197391324719,12.16977215366968,314.3758223563107,313.15,5.415556672984715,0.7181973914641194,12.169772156031803,300.00646497314926,313.15,5.415556672984715,0.7181973914641194,12.169772156031803,343.23375,313.15,0.0,0.0,0.0,300.00646497314926,369.81972354686707,0.0,0.0,0.0,299.99982406944065,369.81972354686707,0.0,0.0,0.0,101.325,369.8197309818574,0.0,0.0,0.0,299.99982406944065,369.81972354686707,0.0,0.0,0.0,101.325,369.8197309818574,0.0,0.0,0.0,299.99982406944065,369.81972354686707,6.9509876732999345,0.6812020727882023,11.503283744984284,101.325,369.81972354686707,6.9509876732999345,0.6812020727882023,11.503283744984284,303.16378877453724,369.81972354686707,0.0006458874804323382,0.03325109866747044,0.5990278437991752,101.325,369.81972354686707,0.0006458874804323382,0.03325109866747044,0.5990278437991752,303.16378877453724,369.81972354686707,0.0,0.0,0.0,101.325,369.8197309818574,0.0,0.0,0.0,0.0,0.7038459181785583,0.29600590467453003,0.17068356275558472
28/09/2023 22:27:07.451,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13737908005714417,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960050106048584,0.29559704661369324,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.16099295020103455,0.16045662760734558,101.325,0.0,0.17538000161043915,0.13737907523505005,0.13737907523505005,0.34344768808762516,299.9998275002755,369.819225793882,14.726215563702155,343.23275,313.15,5.415556456842537,0.718197362799892,12.169771670319767,314.37582464854637,313.15,5.415556456588215,0.7181973627661644,12.169771669748258,300.0064684091726,313.15,5.415556456588215,0.7181973627661644,12.169771669748258,343.23375,313.15,0.0,0.0,0.0,300.0064684091726,369.819225793882,0.0,0.0,0.0,299.9998275002755,369.819225793882,0.0,0.0,0.0,101.325,369.81923295025183,0.0,0.0,0.0,299.9998275002755,369.819225793882,0.0,0.0,0.0,101.325,369.81923295025183,0.0,0.0,0.0,299.9998275002755,369.819225793882,6.9509621583436685,0.6812004472985845,11.503250507171114,101.325,369.819225793882,6.9509621583436685,0.6812004472985845,11.503250507171114,303.1666572997556,369.819225793882,0.0006090286023352974,0.031353573053035266,0.564843389061973,101.325,369.819225793882,0.0006090286023352974,0.031353573053035266,0.564843389061973,303.1666572997556,369.819225793882,0.0,0.0,0.0,101.325,369.81923295025183,0.0,0.0,0.0,0.0,0.7038459181785583,0.2960050106048584,0.16099295020103455
28/09/2023 22:27:08.552,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13756799697875977,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.296004056930542,0.2955961227416992,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.15091155469417572,0.15035225450992584,101.325,0.0,0.14272671514894808,0.13756799498345698,0.13756799498345698,0.34391998745864244,299.9998273231272,369.81872678126587,14.726215563702155,343.23275,313.15,5.415556467713167,0.7181973642415275,12.169771694748114,314.3758245326975,313.15,5.415556467218646,0.7181973641759453,12.16977169363683,300.00646823713544,313.15,5.415556467218646,0.7181973641759453,12.16977169363683,343.23375,313.15,0.0,0.0,0.0,300.00646823713544,369.81872678126587,0.0,0.0,0.0,299.9998273231272,369.81872678126587,0.0,0.0,0.0,101.325,369.8187336193804,0.0,0.0,0.0,299.9998273231272,369.81872678126587,0.0,0.0,0.0,101.325,369.8187336193804,0.0,0.0,0.0,299.9998273231272,369.81872678126587,6.95093792709066,0.6811989495319243,11.5032192597061,101.325,369.81872678126587,6.95093792709066,0.6811989495319243,11.5032192597061,303.17094670837224,369.81872678126587,0.0005706823949071164,0.029379475914231318,0.5292794768939432,101.325,369.81872678126587,0.0005706823949071164,0.029379475914231318,0.5292794768939432,303.17094670837224,369.81872678126587,0.0,0.0,0.0,101.325,369.8187336193804,0.0,0.0,0.0,0.0,0.7038459181785583,0.296004056930542,0.15091155469417572
28/09/2023 22:27:09.626,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13779766857624054,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960033118724823,0.2955954074859619,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.14159882068634033,0.1410176008939743,101.325,0.0,0.14003334378244742,0.13779766408147678,0.13779766408147678,0.34449416020369195,299.99982308084196,369.81826812770123,14.726215563702155,343.23275,313.15,5.415556733192163,0.7181973994486784,12.169772291329236,314.3758217034748,313.15,5.415556733651882,0.7181973995096453,12.169772292362314,300.00646399965024,313.15,5.415556733651882,0.7181973995096453,12.169772292362314,343.23375,313.15,0.0,0.0,0.0,300.00646399965024,369.81826812770123,0.0,0.0,0.0,299.99982308084196,369.81826812770123,0.0,0.0,0.0,101.325,369.8182747832353,0.0,0.0,0.0,299.99982308084196,369.81826812770123,0.0,0.0,0.0,101.325,369.8182747832353,0.0,0.0,0.0,299.99982308084196,369.81826812770123,6.950918359571203,0.6811978401657335,11.503195191474571,101.325,369.81826812770123,6.950918359571203,0.6811978401657335,11.503195191474571,303.17615683047535,369.81826812770123,0.0005352582268424067,0.027555806153278684,0.4964255560167929,101.325,369.81826812770123,0.0005352582268424067,0.027555806153278684,0.4964255560167929,303.17615683047535,369.81826812770123,0.0,0.0,0.0,101.325,369.8182747832353,0.0,0.0,0.0,0.0,0.7038459181785583,0.2960033118724823,0.14159882068634033
28/09/2023 22:27:10.712,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.1380937248468399,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960025370121002,0.29559460282325745,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.13200698792934418,0.13140253722667694,101.325,0.0,0.21060353202536825,0.13809371871665246,0.13809371871665246,0.34523429679163115,299.99982539256666,369.8177992684387,14.726215563702155,343.23275,313.15,5.41555658800013,0.7181973801936794,12.169771965055492,314.3758232507934,313.15,5.4155565880972,0.7181973802065525,12.169771965273627,300.00646631631435,313.15,5.4155565880972,0.7181973802065525,12.169771965273627,343.23375,313.15,0.0,0.0,0.0,300.00646631631435,369.8177992684387,0.0,0.0,0.0,299.99982539256666,369.8177992684387,0.0,0.0,0.0,101.325,369.81780568700515,0.0,0.0,0.0,299.99982539256666,369.8177992684387,0.0,0.0,0.0,101.325,369.81780568700515,0.0,0.0,0.0,299.99982539256666,369.8177992684387,6.950896874347544,0.6811965642677448,11.503168190855867,101.325,369.8177992684387,6.950896874347544,0.6811965642677448,11.503168190855867,303.18288032338995,369.8177992684387,0.0004987706996941884,0.02567739180445539,0.4625853960754662,101.325,369.8177992684387,0.0004987706996941884,0.02567739180445539,0.4625853960754662,303.18288032338995,369.8177992684387,0.0,0.0,0.0,101.325,369.81780568700515,0.0,0.0,0.0,0.0,0.7038459181785583,0.2960025370121002,0.13200698792934418
28/09/2023 22:27:11.788,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13842183351516724,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960018515586853,0.29559388756752014,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.12323799729347229,0.12261167168617249,101.325,0.0,0.17702154353774016,0.13842183188116972,0.13842183188116972,0.3460545797029243,299.99982954472836,369.817372822154,14.726215563702155,343.23275,313.15,5.415556327255831,0.7181973456144317,12.16977137911412,314.3758260295582,313.15,5.4155563273960885,0.7181973456330323,12.169771379429305,300.00647047304375,313.15,5.4155563273960885,0.7181973456330323,12.169771379429305,343.23375,313.15,0.0,0.0,0.0,300.00647047304375,369.817372822154,0.0,0.0,0.0,299.99982954472836,369.817372822154,0.0,0.0,0.0,101.325,369.81737897264844,0.0,0.0,0.0,299.99982954472836,369.817372822154,0.0,0.0,0.0,101.325,369.81737897264844,0.0,0.0,0.0,299.99982954472836,369.817372822154,6.950877575226075,0.6811954354781835,11.503144164262332,101.325,369.817372822154,6.950877575226075,0.6811954354781835,11.503144164262332,303.19033317167447,369.817372822154,0.00046541129617928964,0.023960014779039328,0.4316463685621303,101.325,369.817372822154,0.00046541129617928964,0.023960014779039328,0.4316463685621303,303.19033317167447,369.817372822154,0.0,0.0,0.0,101.325,369.81737897264844,0.0,0.0,0.0,0.0,0.7038459181785583,0.2960018515586853,0.12323799729347229
28/09/2023 22:27:12.883,1.0,0.0,0.0,False,False,False,False,0.4951127660165495,0.0,0.0,0.13881881535053253,0.699999988079071,0.15,1.0,0.0,0.0,101.325,0.0,0.0,0.0,101.325,0.0,0.2960010766983032,0.29559311270713806,0.0,0.7038459181785583,0.7042536735534668,0.0,1.0,1.0,0.0,0.0,101.325,0.1142929196357727,0.11364355683326721,101.325,0.0,0.20351042884906229,0.1388188197048515,0.1388188197048515,0.34704704926212876,299.99982807211535,369.8169459110023,14.726215563702155,343.23275,313.15,5.415556419599666,0.7181973578608368,12.169771586628045,314.3758250454455,313.15,5.415556419005468,0.7181973577820359,12.169771585292771,300.0064690047195,313.15,5.415556419005468,0.7181973577820359,12.169771585292771,343.23375,313.15,0.0,0.0,0.0,300.0064690047195,369.8169459110023,0.0,0.0,0.0,299.99982807211535,369.8169459110023,0.0,0.0,0.0,101.325,369.81695174670637,0.0,0.0,0.0,299.99982807211535,369.8169459110023,0.0,0.0,0.0,101.325,369.81695174670637,0.0,0.0,0.0,299.99982807211535,369.8169459110023,6.950857670523805,0.6811942272325469,11.503118652318507,101.325,369.8169459110023,6.950857670523805,0.6811942272325469,11.503118652318507,303.1993436779868,369.8169459110023,0.00043137951027859587,0.022208021101918402,0.4000837123850183,101.325,369.8169459110023,0.00043137951027859587,0.022208021101918402,0.4000837123850183,303.1993436779868,369.8169459110023,0.0,0.0,0.0,101.325,369.81695174670637,0.0,0.0,0.0,0.0,0.7038459181785583,0.2960010766983032,0.1142929196357727
