Datetime,Variaveis.TR1_RUIDO,Variaveis.TR2_RUIDO,Variaveis.TR3_RUIDO,Variaveis.H2O_QTD,Valvula.VALVE5.OP,Variaveis.VOTACAO_TRANSMISSORES,Valvula.VALVE_RESPIRO.OP,Valvula.VALVE_RESPIRO.L,StreamSend.FLARE.P,Valvula.VALVE3.OP,Valvula.VALVE3.L,StreamSend.SAIDA_GAS.P,Valvula.VALVE2.OP,Valvula.VALVE2.L,Valvula.VALVE1.OP,Valvula.VALVE1.L,Valvula.VALVE_SHUTOFF.OP,Valvula.VALVE_SHUTOFF.L,StreamSend.SAIDA_LIQUIDO.P,Valvula.VALVE4.OP,Valvula.VALVE4.L,StreamSend.SAIDA_VAZAMENTO.P,Valvula.VALVE5.L,Transmissor.TR1.OUT,Transmissor.TR2.OUT,Transmissor.TR3.OUT,Drum.V1.L,Drum.V1.P,Drum.V1.T,Tubo.S1.P,Tubo.S1.W,Tubo.S2.P,Tubo.S2.W,Tubo.S6.P,Tubo.S6.W,Tubo.S5.P,Tubo.S5.W,Tubo.S10.P,Tubo.S10.W,Tubo.S3.P,Tubo.S3.W,Tubo.S4.P,Tubo.S4.W,Tubo.S25.P,Tubo.S25.W,Tubo.S26.P,Tubo.S26.W,Tubo.S27.P,Tubo.S27.W,Tubo.S28.P,Tubo.S28.W,Controlador.PC1.OUT,Controlador.PID1.OUT,Controlador.PID2.OUT,Controlador.PID3.OUT
30/09/2023 15:11:43.644,False,False,False,0.3799999952316284,0.0,0.0008597369305789471,0.0,0.0,101.32499694824219,0.0021179914474487305,0.0,101.32499694824219,0.40053194761276245,0.4011906087398529,0.5994677543640137,0.5988092422485352,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.0008597369305789471,0.0008597369305789471,0.0008597369305789471,0.0021493423264473677,266.92633056640625,361.0687561035156,343.2327575683594,14.39112663269043,287.1119689941406,14.390901565551758,266.9323425292969,14.390901565551758,266.92633056640625,0.0,101.32499694824219,0.0,266.92633056640625,13.556891441345215,101.32499694824219,13.556891441345215,266.9900817871094,0.0,101.32499694824219,0.0,266.9900817871094,0.0,101.32499694824219,0.0,0.0021179914474487305,0.5994677543640137,0.40053194761276245,0.0
30/09/2023 15:11:44.730,False,False,False,0.3799999952316284,0.0,0.0011520555708557367,0.0,0.0,101.32499694824219,0.001800537109375,0.0,101.32499694824219,0.3860476613044739,0.3865622580051422,0.6139519214630127,0.6134374737739563,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.0011520555708557367,0.0011520555708557367,0.0011520555708557367,0.0028801390435546637,271.72784423828125,361.4875793457031,343.2327575683594,14.178664207458496,291.3238830566406,14.178476333618164,271.73394775390625,14.178476333618164,271.72784423828125,0.0,101.32499694824219,0.0,271.72784423828125,13.36117172241211,101.32499694824219,13.36117172241211,271.7989807128906,0.0,101.32499694824219,0.0,271.7989807128906,0.0,101.32499694824219,0.0,0.001800537109375,0.6139519214630127,0.3860476613044739,0.0
30/09/2023 15:11:45.827,False,False,False,0.3799999952316284,0.0,0.0014268736122176051,0.0,0.0,101.32499694824219,0.0,0.0005621372256428003,101.32499694824219,0.37417662143707275,0.3745860457420349,0.6258229613304138,0.6254135966300964,1.0,1.0,101.32499694824219,1.4662742614746094e-05,0.0,101.32499694824219,0.0,0.0014268736122176051,0.0014268736122176051,0.0014268736122176051,0.0035671840887516737,275.6037902832031,361.8175048828125,343.2327575683594,13.982691764831543,294.6637878417969,13.982534408569336,275.6099853515625,13.982534408569336,275.6037902832031,0.00032725854543969035,101.32499694824219,0.00032725854543969035,275.6037902832031,13.180421829223633,101.32499694824219,13.180421829223633,275.68182373046875,0.0,101.32499694824219,0.0,275.68182373046875,0.0,101.32499694824219,0.0,0.0,0.6258229613304138,0.37417662143707275,1.4662742614746094e-05
30/09/2023 15:11:46.910,False,False,False,0.3799999952316284,0.0,0.001716146944090724,0.0,0.0,101.32499694824219,0.0,0.0003295724745839834,101.32499694824219,0.3632778525352478,0.3635740280151367,0.6367214918136597,0.6364254355430603,1.0,1.0,101.32499694824219,1.4573335647583008e-05,0.0,101.32499694824219,0.0,0.001716146944090724,0.001716146944090724,0.001716146944090724,0.004290367476642132,279.1171875,362.1116943359375,343.2327575683594,13.785311698913574,297.644775390625,13.785179138183594,279.12347412109375,13.785179138183594,279.1171875,0.00019493827130645514,101.32499694824219,0.00019493827130645514,279.1171875,12.997747421264648,101.32499694824219,12.997747421264648,279.2023620605469,0.0,101.32499694824219,0.0,279.2023620605469,0.0,101.32499694824219,0.0,0.0,0.6367214918136597,0.3632778525352478,1.4573335647583008e-05
30/09/2023 15:11:48.004,False,False,False,0.3799999952316284,0.0,0.0019875424914062023,0.0,0.0,101.32499694824219,0.0011301040649414062,0.0,101.32499694824219,0.35434839129447937,0.35454851388931274,0.6456509828567505,0.6454509496688843,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.0019875424914062023,0.0019875424914062023,0.0019875424914062023,0.0049688564613461494,281.9588317871094,362.3465881347656,343.2327575683594,13.61122989654541,300.0231018066406,13.611117362976074,281.96514892578125,13.611117362976074,281.9588317871094,0.0,101.32499694824219,0.0,281.9588317871094,12.83639907836914,101.32499694824219,12.83639907836914,282.0506286621094,0.0,101.32499694824219,0.0,282.0506286621094,0.0,101.32499694824219,0.0,0.0011301040649414062,0.6456509828567505,0.35434839129447937,0.0
30/09/2023 15:11:49.095,False,False,False,0.3799999952316284,0.0,0.002272905083373189,0.0,0.0,101.32499694824219,0.0009632110595703125,0.0,101.32499694824219,0.34614014625549316,0.34625861048698425,0.6538590788841248,0.6537408232688904,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.002272905083373189,0.002272905083373189,0.002272905083373189,0.005682262592017651,284.5375671386719,362.5576477050781,343.2327575683594,13.441513061523438,302.15582275390625,13.441417694091797,284.5439453125,13.441417694091797,284.5375671386719,0.0,101.32499694824219,0.0,284.5375671386719,12.679097175598145,101.32499694824219,12.679097175598145,284.63629150390625,0.0,101.32499694824219,0.0,284.63629150390625,0.0,101.32499694824219,0.0,0.0009632110595703125,0.6538590788841248,0.34614014625549316,0.0
30/09/2023 15:11:50.179,False,False,False,0.3799999952316284,0.0,0.0025405276101082563,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.3394150137901306,0.33946505188941956,0.6605842709541321,0.6605343222618103,1.0,1.0,101.32499694824219,1.4260411262512207e-05,0.0,101.32499694824219,0.0,0.0025405276101082563,0.0025405276101082563,0.0025405276101082563,0.006351319141685963,286.62664794921875,362.7272033691406,343.2327575683594,13.29551887512207,303.86572265625,13.295437812805176,286.633056640625,13.295437812805176,286.62664794921875,0.0,101.32499694824219,0.0,286.62664794921875,12.54366683959961,101.32499694824219,12.54366683959961,286.7318115234375,0.0,101.32499694824219,0.0,286.7318115234375,0.0,101.32499694824219,0.0,0.0,0.6605842709541321,0.3394150137901306,1.4260411262512207e-05
30/09/2023 15:11:51.283,False,False,False,0.3799999952316284,0.0,0.002821951173245907,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.33323726058006287,0.33322444558143616,0.6667618751525879,0.6667748093605042,1.0,1.0,101.32499694824219,1.4156103134155273e-05,0.0,101.32499694824219,0.0,0.002821951173245907,0.002821951173245907,0.002821951173245907,0.007054877933114767,288.5259704589844,362.88043212890625,343.2327575683594,13.155901908874512,305.4062805175781,13.15583324432373,288.5324401855469,13.15583324432373,288.5259704589844,0.0,101.32499694824219,0.0,288.5259704589844,12.414133071899414,101.32499694824219,12.414133071899414,288.6378479003906,0.0,101.32499694824219,0.0,288.6378479003906,0.0,101.32499694824219,0.0,0.0,0.6667618751525879,0.33323726058006287,1.4156103134155273e-05
30/09/2023 15:11:52.366,False,False,False,0.3799999952316284,0.0,0.0030859913676977158,0.0,0.0,101.32499694824219,0.0006129741668701172,0.0,101.32499694824219,0.32817763090133667,0.3281131982803345,0.6718214154243469,0.6718859076499939,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.0030859913676977158,0.0030859913676977158,0.0030859913676977158,0.007714978419244289,290.06707763671875,363.0042419433594,343.2327575683594,13.03762435913086,306.6463928222656,13.037565231323242,290.0735778808594,13.037565231323242,290.06707763671875,0.0,101.32499694824219,0.0,290.06707763671875,12.304405212402344,101.32499694824219,12.304405212402344,290.1852111816406,0.0,101.32499694824219,0.0,290.1852111816406,0.0,101.32499694824219,0.0,0.0006129741668701172,0.6718214154243469,0.32817763090133667,0.0
30/09/2023 15:11:53.465,False,False,False,0.3799999952316284,0.0,0.0033638235181570053,0.0,0.0,101.32499694824219,0.0005248785018920898,0.0,101.32499694824219,0.3235321044921875,0.32342031598091125,0.6764669418334961,0.6765788197517395,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.0033638235181570053,0.0033638235181570053,0.0033638235181570053,0.008409558795392513,291.47027587890625,363.1167297363281,343.2327575683594,12.925911903381348,307.7678527832031,12.925861358642578,291.476806640625,12.925861358642578,291.47027587890625,0.0,101.32499694824219,0.0,291.47027587890625,12.200796127319336,101.32499694824219,12.200796127319336,291.594970703125,0.0,101.32499694824219,0.0,291.594970703125,0.0,101.32499694824219,0.0,0.0005248785018920898,0.6764669418334961,0.3235321044921875,0.0
30/09/2023 15:11:54.562,False,False,False,0.3799999952316284,0.0,0.0036246906965970993,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.31972941756248474,0.3195786774158478,0.6802698373794556,0.6804206371307373,1.0,1.0,101.32499694824219,1.3917684555053711e-05,0.0,101.32499694824219,0.0,0.0036246906965970993,0.0036246906965970993,0.0036246906965970993,0.009061726741492748,292.6104736328125,363.2081604003906,343.2327575683594,12.832234382629395,308.6736145019531,12.832191467285156,292.61700439453125,12.832191467285156,292.6104736328125,0.0,101.32499694824219,0.0,292.6104736328125,12.113950729370117,101.32499694824219,12.113950729370117,292.74127197265625,0.0,101.32499694824219,0.0,292.74127197265625,0.0,101.32499694824219,0.0,0.0,0.6802698373794556,0.31972941756248474,1.3917684555053711e-05
30/09/2023 15:11:55.656,False,False,False,0.3799999952316284,0.0,0.003900401061400771,0.0,0.0,101.32499694824219,0.0003896951675415039,0.0,101.32499694824219,0.3161126375198364,0.31592652201652527,0.6838866472244263,0.6840728521347046,1.0,1.0,101.32499694824219,1.385807991027832e-05,0.0,101.32499694824219,0.0,0.003900401061400771,0.003900401061400771,0.003900401061400771,0.009751002304255962,293.63616943359375,363.3090515136719,343.2327575683594,12.747878074645996,309.48968505859375,12.747841835021973,293.6427307128906,12.747841835021973,293.63616943359375,0.0,101.32499694824219,0.0,293.63616943359375,12.035420417785645,101.32499694824219,12.035420417785645,293.7734680175781,0.0,101.32499694824219,0.0,293.7734680175781,0.0,101.32499694824219,0.0,0.0003896951675415039,0.6838866472244263,0.3161126375198364,1.385807991027832e-05
30/09/2023 15:11:56.746,False,False,False,0.3799999952316284,0.0,0.004158760886639357,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.31324899196624756,0.31303343176841736,0.6867502331733704,0.6869658827781677,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.004158760886639357,0.004158760886639357,0.004158760886639357,0.01039690151810646,294.48333740234375,363.37750244140625,343.2327575683594,12.674727439880371,310.15618896484375,12.674695014953613,294.48992919921875,12.674695014953613,294.48333740234375,0.0,101.32499694824219,0.0,294.48333740234375,11.967700004577637,101.32499694824219,11.967700004577637,294.6266784667969,0.0,101.32499694824219,0.0,294.6266784667969,0.0,101.32499694824219,0.0,0.0,0.6867502331733704,0.31324899196624756,0.0
30/09/2023 15:11:57.937,False,False,False,0.3799999952316284,0.0,0.004461264703422785,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.3103543817996979,0.31010907888412476,0.689644992351532,0.6898903846740723,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.004461264703422785,0.004461264703422785,0.004461264703422785,0.011153161525726318,295.33551025390625,363.4480895996094,343.2327575683594,12.599570274353027,310.8238220214844,12.599543571472168,295.34210205078125,12.599543571472168,295.33551025390625,0.0,101.32499694824219,0.0,295.33551025390625,11.898209571838379,101.32499694824219,11.898209571838379,295.4858703613281,0.0,101.32499694824219,0.0,295.4858703613281,0.0,101.32499694824219,0.0,0.0,0.689644992351532,0.3103543817996979,0.0
30/09/2023 15:11:59.029,False,False,False,0.3799999952316284,0.0,0.0047172619961202145,0.0,0.0,101.32499694824219,0.0002466440200805664,0.0,101.32499694824219,0.3082420825958252,0.3079751133918762,0.6917572617530823,0.6920243501663208,1.0,1.0,101.32499694824219,1.36643648147583e-05,0.0,101.32499694824219,0.0,0.0047172619961202145,0.0047172619961202145,0.0047172619961202145,0.011793154291808605,295.9547119140625,363.5000305175781,343.2327575683594,12.543947219848633,311.3071594238281,12.543923377990723,295.9613342285156,12.543923377990723,295.9547119140625,0.0,101.32499694824219,0.0,295.9547119140625,11.846851348876953,101.32499694824219,11.846851348876953,296.11102294921875,0.0,101.32499694824219,0.0,296.11102294921875,0.0,101.32499694824219,0.0,0.0002466440200805664,0.6917572617530823,0.3082420825958252,1.36643648147583e-05
30/09/2023 15:12:00.118,False,False,False,0.3799999952316284,0.0,0.004987287800759077,0.0,0.0,101.32499694824219,0.00021195411682128906,0.0,101.32499694824219,0.30630597472190857,0.30601903796195984,0.6936933994293213,0.6939803957939148,1.0,1.0,101.32499694824219,1.360476016998291e-05,0.0,101.32499694824219,0.0,0.004987287800759077,0.004987287800759077,0.004987287800759077,0.012468219734728336,296.5203857421875,363.5479736328125,343.2327575683594,12.492369651794434,311.7474060058594,12.492349624633789,296.52703857421875,12.492349624633789,296.5203857421875,0.0,101.32499694824219,0.0,296.5203857421875,11.799298286437988,101.32499694824219,11.799298286437988,296.6829528808594,0.0,101.32499694824219,0.0,296.6829528808594,0.0,101.32499694824219,0.0,0.00021195411682128906,0.6936933994293213,0.30630597472190857,1.360476016998291e-05
30/09/2023 15:12:01.212,False,False,False,0.3799999952316284,0.0,0.005241424310952425,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.3047237992286682,0.30442050099372864,0.6952754259109497,0.6955788731575012,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.005241424310952425,0.005241424310952425,0.005241424310952425,0.013103560544550419,296.9814453125,363.58758544921875,343.2327575683594,12.449782371520996,312.1052551269531,12.449766159057617,296.98809814453125,12.449766159057617,296.9814453125,0.0,101.32499694824219,0.0,296.9814453125,11.760103225708008,101.32499694824219,11.760103225708008,297.1498718261719,0.0,101.32499694824219,0.0,297.1498718261719,0.0,101.32499694824219,0.0,0.0,0.6952754259109497,0.3047237992286682,0.0
30/09/2023 15:12:02.298,False,False,False,0.3799999952316284,0.0,0.005509653128683567,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.3032744526863098,0.30295616388320923,0.6967248916625977,0.6970432996749878,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.005509653128683567,0.005509653128683567,0.005509653128683567,0.01377413235604763,297.4029541015625,363.62432861328125,343.2327575683594,12.410408973693848,312.4316711425781,12.410394668579102,297.40960693359375,12.410394668579102,297.4029541015625,0.0,101.32499694824219,0.0,297.4029541015625,11.723941802978516,101.32499694824219,11.723941802978516,297.57757568359375,0.0,101.32499694824219,0.0,297.57757568359375,0.0,101.32499694824219,0.0,0.0,0.6967248916625977,0.3032744526863098,0.0
30/09/2023 15:12:03.399,False,False,False,0.3799999952316284,0.0,0.005762240383774042,0.0,0.0,101.32499694824219,0.00013697147369384766,0.0,101.32499694824219,0.30209067463874817,0.30176013708114624,0.6979085803031921,0.698239266872406,1.0,1.0,101.32499694824219,1.3485550880432129e-05,0.0,101.32499694824219,0.0,0.005762240383774042,0.005762240383774042,0.005762240383774042,0.014405601657927036,297.7467041015625,363.65484619140625,343.2327575683594,12.377978324890137,312.6972961425781,12.377965927124023,297.75335693359375,12.377965927124023,297.7467041015625,0.0,101.32499694824219,0.0,297.7467041015625,11.69422721862793,101.32499694824219,11.69422721862793,297.9271240234375,0.0,101.32499694824219,0.0,297.9271240234375,0.0,101.32499694824219,0.0,0.00013697147369384766,0.6979085803031921,0.30209067463874817,1.3485550880432129e-05
30/09/2023 15:12:04.481,False,False,False,0.3799999952316284,0.0,0.0060289702378213406,0.0,0.0,101.32499694824219,0.00011789798736572266,0.0,101.32499694824219,0.3010070025920868,0.3006651997566223,0.6989921927452087,0.6993341445922852,1.0,1.0,101.32499694824219,1.3440847396850586e-05,0.0,101.32499694824219,0.0,0.0060289702378213406,0.0060289702378213406,0.0060289702378213406,0.015072425827383995,298.06109619140625,363.68328857421875,343.2327575683594,12.348054885864258,312.9398193359375,12.348044395446777,298.0677795410156,12.348044395446777,298.06109619140625,0.0,101.32499694824219,0.0,298.06109619140625,11.666886329650879,101.32499694824219,11.666886329650879,298.2476806640625,0.0,101.32499694824219,0.0,298.2476806640625,0.0,101.32499694824219,0.0,0.00011789798736572266,0.6989921927452087,0.3010070025920868,1.3440847396850586e-05
30/09/2023 15:12:05.570,False,False,False,0.3799999952316284,0.0,0.006280267611145973,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.30012255907058716,0.29977044463157654,0.6998767256736755,0.7002288699150085,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.006280267611145973,0.006280267611145973,0.006280267611145973,0.015700669959187508,298.317626953125,363.70733642578125,343.2327575683594,12.323463439941406,313.1374206542969,12.323453903198242,298.3243103027344,12.323453903198242,298.317626953125,0.0,101.32499694824219,0.0,298.317626953125,11.644428253173828,101.32499694824219,11.644428253173828,298.5099792480469,0.0,101.32499694824219,0.0,298.5099792480469,0.0,101.32499694824219,0.0,0.0,0.6998767256736755,0.30012255907058716,0.0
30/09/2023 15:12:06.669,False,False,False,0.3799999952316284,0.0,0.006545742508023977,0.0,0.0,101.32499694824219,0.0,0.0,101.32499694824219,0.29931333661079407,0.2989538908004761,0.7006859183311462,0.7010454535484314,1.0,1.0,101.32499694824219,0.0,0.0,101.32499694824219,0.0,0.006545742508023977,0.006545742508023977,0.006545742508023977,0.016364356502890587,298.5523681640625,363.7297058105469,343.2327575683594,12.30078411102295,313.3179016113281,12.300776481628418,298.5590515136719,12.300776481628418,298.5523681640625,0.0,101.32499694824219,0.0,298.5523681640625,11.623902320861816,101.32499694824219,11.623902320861816,298.7508239746094,0.0,101.32499694824219,0.0,298.7508239746094,0.0,101.32499694824219,0.0,0.0,0.7006859183311462,0.29931333661079407,0.0
30/09/2023 15:12:07.761,False,False,False,0.3799999952316284,0.0,0.006795942317694426,0.0,0.0,101.32499694824219,7.641315460205078e-05,0.0,101.32499694824219,0.29865339398384094,0.2982870936393738,0.7013458013534546,0.7017121911048889,1.0,1.0,101.32499694824219,1.3366341590881348e-05,0.0,101.32499694824219,0.0,0.006795942317694426,0.006795942317694426,0.006795942317694426,0.016989855095744133,298.74395751953125,363.7484436035156,343.2327575683594,12.2821683883667,313.46502685546875,12.282161712646484,298.7506408691406,12.282161712646484,298.74395751953125,0.0,101.32499694824219,0.0,298.74395751953125,11.607081413269043,101.32499694824219,11.607081413269043,298.9481506347656,0.0,101.32499694824219,0.0,298.9481506347656,0.0,101.32499694824219,0.0,7.641315460205078e-05,0.7013458013534546,0.29865339398384094,1.3366341590881348e-05
